state,county,publish_date,url,title,category,population
New York,Ulster,43902.0,https://hudsonvalleyone.com/2020/03/12/two-more-cases-of-covid-19-in-ulster-ryan-declares-state-of-emergency/,Two more cases of COVID-19 in Ulster; Ryan declares State of Emergency,state_of_emergency,180998.0
New York,Washington,43910.0,https://www.thespectrum.com/story/news/2020/03/20/coronavirus-utah-emergency-declaration-washington-county/2887907001/,Washington County declares state of emergency over coronavirus pandemic to free up aid,state_of_emergency,63093.0
New York,Westchester,43906.0,https://www.lohud.com/story/news/local/westchester/2020/03/16/coronavirus-westchester-state-emergency-covid-19-george-latimer/5057970002/,Coronavirus: George Latimer declares 'State of Emergency' in Westchester County,state_of_emergency,968802.0
New York,Wyoming,,https://www.thedailynewsonline.com/bdn01/wyoming-county-declares-state-of-emergency-due-to-coronavirus-20200314,Wyoming County declares state of emergency due to coronavirus,state_of_emergency,41531.0
North Carolina,Alexander,43907.0,https://www.taylorsvilletimes.com/2020/03/17/alexander-county-declares-state-of-emergency-march-17/,Alexander County declares State of Emergency March 17,state_of_emergency,36930.0
North Carolina,Ashe,,https://www.ashepostandtimes.com/news_alerts/ashe-county-declares-state-of-emergency-to-help-prepare-for/article_0dac2d73-73af-5e77-a9b4-c2519d503d2f.html,Ashe County declares state of emergency to help prepare for possible spread of COVID-19,state_of_emergency,27151.0
North Carolina,Avery,,https://www.averyjournal.com/news_alerts/avery-county-declares-local-state-of-emergency/article_fefcbd7b-5f86-578b-9476-a5eb2008982a.html,Avery County declares local state of emergency,state_of_emergency,17713.0
North Carolina,Bladen,43910.99931,https://www.bladenjournal.com/news/30947/coronavirus-bladen-commissioners-declare-state-of-emergency-approve-two-policies,"Coronavirus: Bladen commissioners declare State of Emergency, approve two policies",state_of_emergency,34843.0
North Carolina,Buncombe,43902.0,https://www.citizen-times.com/story/news/local/2020/03/12/coronavirus-buncombe-county-declare-local-state-emergency/5031034002/,Coronavirus: Buncombe declares local state of emergency,state_of_emergency,247912.0
North Carolina,Burke,,https://www.morganton.com/news/burke-county-declares-a-state-of-emergency/article_b5f40ca4-3cf6-57e1-a331-d729f6a8513c.html,Burke County declares a state of emergency,state_of_emergency,89842.0
North Carolina,Cabarrus,43909.0,https://www.wbtv.com/2020/03/19/cabarrus-county-officials-declare-state-emergency-during-coronavirus-outbreak/,Cabarrus County officials declare State of Emergency during coronavirus outbreak,state_of_emergency,187226.0
North Carolina,Caldwell,43909.0,https://www.wbtv.com/2020/03/19/caldwell-county-declares-state-emergency-stop-spread-covid-/,Caldwell County declares state of emergency to stop the spread of COVID-19,state_of_emergency,81990.0
North Carolina,Carteret,,http://www.carolinacoastonline.com/news_times/article_40d255c6-6a02-11ea-81d1-ff874e448c6b.html,"Carteret County discourages visitor travel, declares state of emergency",state_of_emergency,68434.0
North Carolina,Caswell,,http://www.caswellmessenger.com/news/article_d90af8a4-6947-11ea-b8d0-1b4fbcc5280b.html,State of Emergency declared in Caswell County,state_of_emergency,23190.0
North Carolina,Chatham,43907.77847,https://chapelboro.com/news/coronavirus-covid-19/2-new-positive-covid-19-cases-in-chatham-county,Chatham County Declares State of Emergency Following 2 New COVID-19 Cases,state_of_emergency,66817.0
North Carolina,Cherokee,43910.0,https://cherokeenc.fetchyournews.com/2020/03/20/murphy-and-andrews-declare-state-of-emergency-curfew-in-place/,"Murphy and Andrews declare state of emergency, curfew in place - Cherokee Co N.C.",state_of_emergency,27218.0
North Carolina,Chowan,43909.0,https://www.roanoke-chowannewsherald.com/2020/03/19/hertford-county-declares-state-of-emergency/,Hertford County declares State of Emergency - The Roanoke-Chowan News-Herald,state_of_emergency,14726.0
North Carolina,Cleveland,43908.0,https://www.shelbystar.com/news/20200318/cleveland-county-enters-state-of-emergency,Cleveland County enters state of emergency,state_of_emergency,97047.0
North Carolina,Craven,43907.79931,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-craven-county-in-response-to-covid-19/,State of Emergency issued for Craven County in response to COVID-19,state_of_emergency,104489.0
North Carolina,Currituck,43911.84375,https://www.wavy.com/news/north-carolina/currituck-county-n-c-amends-state-of-emergency-to-include-outer-banks/,Currituck County amends State of Emergency to include Outer Banks,state_of_emergency,24396.0
North Carolina,Duplin,43907.93056,https://www.wnct.com/community/health/coronavirus/duplin-county-declares-state-of-emergency/,Duplin County declares State of Emergency,state_of_emergency,60084.0
North Carolina,Forsyth,43903.96389,https://myfox8.com/news/forsyth-county-declares-state-of-emergency-amid-coronavirus-outbreak/,Forsyth County declares state of emergency amid coronavirus outbreak,state_of_emergency,361220.0
North Carolina,Gaston,43905.0,https://www.gastongazette.com/news/20200315/gaston-county-declares-state-of-emergency-due-to-coronavirus-threat,Gaston County declares state of emergency due to coronavirus threat,state_of_emergency,209420.0
North Carolina,Guilford,43915.00486,https://myfox8.com/news/coronavirus/guilford-county-amends-state-of-emergency-to-limit-gatherings-to-no-more-than-10-people/,Guilford County amends State of Emergency to limit gatherings to no more than 10 people,state_of_emergency,506610.0
North Carolina,Halifax,43906.76528,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-halifax-county/,State of Emergency issued for Halifax County,state_of_emergency,53453.0
North Carolina,Harnett,43908.0,"http://mydailyrecord.com/stories/harnett-county-declares-state-of-emergency,73147",Harnett County declares state of emergency,state_of_emergency,124987.0
North Carolina,Haywood,,https://www.themountaineer.com/news/local/county_government/haywood-declares-state-of-emergency-no-local-coronavirus-cases/article_f2e1e166-66f9-11ea-9b34-872723a76d67.html,"Haywood declares state of emergency, no local coronavirus cases",state_of_emergency,59183.0
North Carolina,Henderson,,https://www.hendersonvillelightning.com/news/8959-cooper-seeks-federal-disaster-declaration.html,Henderson County News: Cooper seeks federal disaster declaration,disaster_declaration,109540.0
North Carolina,Hyde,43908.0,https://www.thewashingtondailynews.com/2020/03/18/hyde-county-declares-state-of-emergency/,Hyde County declares state of emergency - Washington Daily News,state_of_emergency,5721.0
North Carolina,Iredell,43907.4125,https://patch.com/north-carolina/mooresville/coronavirus-case-iredell-mooresville-declares-emergency,"Coronavirus Case In Iredell, Mooresville Declares Emergency",state_of_emergency,164517.0
North Carolina,Johnston,43906.52917,https://www.cbs17.com/community/health/coronavirus/johnston-county-declares-state-of-emergency-over-covid-19/,Johnston County declares State of Emergency over COVID-19,state_of_emergency,177967.0
North Carolina,Jones,43910.0,https://www.jdnews.com/news/20200320/jones-county-declares-state-of-emergency,Jones County declares State of Emergency,state_of_emergency,10215.0
North Carolina,Lenoir,43910.64931,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-lenoir-county/,State of Emergency issued for Lenoir County,state_of_emergency,58914.0
North Carolina,Martin,43908.54653,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-martin-county/,State of Emergency issued for Martin County,state_of_emergency,23699.0
North Carolina,Moore,,https://www.thepilot.com/coronavirus/moore-county-declares-state-of-emergency-to-receive-resources/article_fb7f9c48-6576-11ea-848a-5bdc32433be8.html,Moore County Declares State of Emergency to Receive Resources,state_of_emergency,91587.0
North Carolina,Nash,43906.89167,https://www.wnct.com/community/health/coronavirus/state-of-emergency-issued-for-nash-county/,State of Emergency issued for Nash County,state_of_emergency,95093.0
North Carolina,New Hanover,43910.0,https://www.wwaytv3.com/2020/03/20/new-hanover-county-declares-state-of-emergency-limits-gatherings-to-10/,"New Hanover County declares State of Emergency, limits gatherings to 10",state_of_emergency,213267.0
North Carolina,Onslow,43908.0,https://www.jdnews.com/news/20200318/onslow-county-declares-state-of-emergency,Onslow County declares State of Emergency,state_of_emergency,185220.0
North Carolina,Orange,43903.65764,https://chapelboro.com/news/coronavirus-covid-19/orange-county-declares-state-of-emergency-to-prepare-for-covid-19,Orange County Governments Declare State of Emergency to Prepare for COVID-19,state_of_emergency,140352.0
North Carolina,Robeson,43900.98333,https://www.robesonian.com/news/132699/robeson-gets-coronavirus-testing-kits-cooper-declares-emergency,Robeson gets coronavirus testing kits; Cooper declares emergency,state_of_emergency,134841.0
North Carolina,Surry,43909.13819,https://www.wxii12.com/article/surry-county-declares-state-of-emergency-amid-coronavirus-pandemic/31762565,Surry County declares state of emergency amid coronavirus pandemic,state_of_emergency,73050.0
North Carolina,Transylvania,43909.0,https://www.transylvaniatimes.com/story/2020/03/19/covid-19/transylvania-county-declares-state-of-emergency-brevard-nc/44206.html,Transylvania County Declares State Of Emergency-Brevard NC,state_of_emergency,32903.0
North Carolina,Union,43906.0,https://www.wbtv.com/2020/03/16/union-co-city-monroe-declare-states-emergency-issue-curfews/,"Union Co. and City of Monroe declare states of emergency, issue curfews",state_of_emergency,212756.0
North Carolina,Wake,,https://www.newsobserver.com/news/coronavirus/article241409556.html,Wake state of emergency declared to slow coronavirus spread,state_of_emergency,1072203.0
North Carolina,Wake,43912.0,https://www.fayobserver.com/news/20200322/wake-county-enacts-stricter-limits-amid-virus,Wake County enacts stricter limits amid virus,None,1072203.0
North Carolina,Watauga,,https://www.wataugademocrat.com/covid19/watauga-county-local-governments-declare-state-of-emergency/article_3a4c8c78-a173-59d3-8bc6-2745364f5037.html,Watauga County local governments declare state of emergency,state_of_emergency,52372.0
North Dakota,Barnes,43907.0,https://www.newsdakota.com/2020/03/17/barnes-county-valley-city-declare-health-emergency/,Barnes County & Valley City Declare Health Emergency,state_of_emergency,11190.0
North Dakota,Bowman,,https://www.kfyrtv.com/content/news/Bowman-murder-case-remanded-judge-orders-5-million-bond-563147441.html,"Bowman murder case remanded, judge orders $5 million bond",None,3214.0
North Dakota,Emmons,43880.693060000005,https://www.kxnet.com/news/local-news/public-service-commission-approves-emmons-county-pump-station-paving-way-for-dapl-expansion/,"Public Service Commission approves Emmons County pump station, paving way for DAPL expansion",None,3486.0
North Dakota,LaMoure,,https://www.jamestownsun.com/news/weather/4722753-LaMoure-County-declares-flood-emergency,LaMoure County declares flood emergency,state_of_emergency,4166.0
North Dakota,Morton,,https://www.kfyrtv.com/content/news/Morton-County-declares-public-health-emergency-access-to-offices-limited-568904441.html,Morton County declares public health emergency; access to offices limited,state_of_emergency,28990.0
North Dakota,Pierce,,https://www.kfyrtv.com/content/news/Pierce-County-declares-emergency-courthouse-access-limited-568905451.html,"Pierce County declares emergency, courthouse access limited",state_of_emergency,4451.0
North Dakota,Ward,,https://www.kfyrtv.com/content/news/Ward-County-declares-local-health-emergency-568863111.html,Ward County declares local health emergency,state_of_emergency,67990.0
Ohio,Athens,,https://www.athensmessenger.com/spotlight/athens-county-adapts-to-new-orders/article_8a360686-7598-5b85-a133-5b90924291a2.html,Athens County adapts to new orders,None,64681.0
Ohio,Carroll,43911.0,https://www.the-review.com/news/20200321/health-board-declares-state-of-emergency-for-carroll-county,Health board declares a state of emergency for Carroll County,state_of_emergency,28275.0
Ohio,Clermont,43908.991669999996,https://www.lovelandmagazine.com/board-of-commissioners-declare-state-of-emergency-in-clermont-county/,Board of Commissioners declare State of Emergency in Clermont County,state_of_emergency,200218.0
Ohio,Clinton,43903.661810000005,https://www.wnewsj.com/news/132835/clinton-county-health-district-no-case-of-coronavirus-here-president-declares-national-emergency,Clinton County Health District: NO case of coronavirus here; President declares national emergency,state_of_emergency,41945.0
Ohio,Cuyahoga,43901.83472,https://www.cleveland.com/news/2020/03/cuyahoga-county-executive-armond-budish-declares-state-of-emergency-in-response-to-coronavirus.html,Cuyahoga County Executive Armond Budish declares state of emergency in response to coronavirus,state_of_emergency,1263154.0
Ohio,Defiance,,https://www.crescent-news.com/on_the_wire/editors_pick/defiance-county-has-first-corona-case-emergency-declared/article_4dc624c4-b7dd-58fc-a081-b54762a492c6.html,Defiance County has first corona case; emergency declared,state_of_emergency,38532.0
Ohio,Delaware,,https://www.buzzfeednews.com/article/tanyachen/ohio-louisiana-philadelphia-stay-at-home-order,"Coronavirus Update: Ohio, Louisiana, Delaware, And Philadelphia Issue COVID-19 Stay-At-Home Orders",shelter_in_place,184979.0
Ohio,Erie,,https://www.erienewsnow.com/story/41900774/coronavirus-updates-disaster-emergency-declared-in-erie-county-pa-nonessential-businesses-ordered-to-shut-down,Coronavirus Updates: Disaster emergency declared in Erie County; Pa. non-essential businesses ordered to shut down,state_of_emergency,76048.0
Ohio,Fairfield,,https://www.journal-news.com/news/coronavirus-fairfield-council-declares-state-emergency/BoVQNag3J8Nk7UjRqSyPVO/,Coronavirus: Fairfield Council declares state of emergency,state_of_emergency,148867.0
Ohio,Franklin,,https://www.journal-news.com/news/franklin-declares-state-emergency-because-coronavirus/YhL6NtQPn7cW5sUv54z0OO/,Franklin declares state of emergency because of coronavirus,state_of_emergency,1212263.0
Ohio,Gallia,43906.954860000005,https://www.mydailytribune.com/top-stories/51203/gallia-declares-state-of-emergency,Gallia declares state of emergency,state_of_emergency,30621.0
Ohio,Greene,,https://www.daytondailynews.com/news/local/montgomery-county-declare-state-emergency-for-coronavirus-what-means/tIlffbnbzdhanghjNxPl5O/,"Montgomery, Greene counties declare emergency; Warren votes no",state_of_emergency,163204.0
Ohio,Greene,,https://www.daytondailynews.com/news/local/greene-officials-meet-plan-for-isolation-quarantine-orders/RcFSkfKM3eL1shcuieU4mL/,Greene County officials meet to plan for isolation or quarantine orders,quarantine,163204.0
Ohio,Hamilton,43902.0,https://www.cincinnati.com/story/news/politics/2020/03/12/coronavirus-prompts-hamilton-county-declare-state-emergency/5030519002/,'This is serious.' Hamilton County commissioners declare a state of emergency today to combat coronavirus,state_of_emergency,804520.0
Ohio,Logan,,https://www.peakofohio.com/news/details.cfm?clientid=5&id=300653,Commissioners issue proclamation declaring a State of Emergency in Logan County,state_of_emergency,45481.0
Ohio,Lorain,,https://www.morningjournal.com/news/lorain-county/lorain-county-commissioners-declare-state-of-emergency/article_f6a54bca-692f-11ea-8c1f-a33618ba8e84.html,Lorain County commissioners declare state of emergency,state_of_emergency,302827.0
Ohio,Marion,43903.0,https://www.marionstar.com/story/news/2020/03/13/ohios-coronavirus-orders-affecting-local-venues/5041045002/,Ohio's coronavirus orders forcing cancellations at Marion County venues,None,65905.0
Ohio,Monroe,43909.0,https://www.mcbeacon.com/news/monroe-county-declares-public-health-emergency,Monroe County declares a Public Health Emergency,state_of_emergency,14585.0
Ohio,Muskingum,,https://ycitynews.com/16241/news/commissioners-mayor-declare-state-of-emergency-in-muskingum-county-zanesville/,"Commissioners, Mayor declare state of emergency in Muskingum County, Zanesville",state_of_emergency,85231.0
Ohio,Muskingum,43901.0,https://whiznews.com/2020/03/11/muskingum-co-health-dept-recommends-social-distancing-center-for-seniors-makes-cancellations/,"Muskingum Co. Health Dept. recommends ‘social distancing,’ Center for Seniors makes cancellations",social_distance,85231.0
Ohio,Ottawa,43910.0,https://www.toledoblade.com/local/suburbs/2020/03/20/ottawa-county-declares-state-of-emergency/stories/20200320086,Ottawa County declares state of emergency,state_of_emergency,41153.0
Ohio,Paulding,43906.0,https://www.westbendnews.net/autonews/2020/03/16/state-of-emergency-declared-for-paulding-county-ohio/,State of Emergency Declared for Paulding County Ohio,state_of_emergency,19254.0
Ohio,Portage,43910.0,https://www.record-courier.com/news/20200320/portage-county-declares-state-of-emergency,Portage County declares state of emergency,state_of_emergency,163862.0
Ohio,Portage,43902.0,https://www.record-courier.com/news/20200312/portage-superintendents-prepare-for-school-closures-following-governors-orders,Portage superintendents prepare for school closures following governor's orders,school_business_closure,163862.0
Ohio,Sandusky,43910.0,https://www.toledoblade.com/local/Coronavirus/2020/03/20/sandusky-county-declares-state-of-emergency/stories/20200320165,Sandusky County declares state of emergency,state_of_emergency,60098.0
Ohio,Trumbull,43911.652780000004,https://www.wkbn.com/news/coronavirus/trumbull-county-commissioners-declare-state-of-emergency-in-county/,Trumbull County Commissioners declare ‘State of Emergency’ in county,state_of_emergency,206442.0
Ohio,Tuscarawas,43913.0,https://www.timesreporter.com/news/20200323/commissioners-declare-public-health-emergency-in-tuscarawas-county,Commissioners declare public health emergency in Tuscarawas County,state_of_emergency,92672.0
Oklahoma,Canadian,,https://www.news9.com/story/41900773/city-of-yukon-declares-state-of-emergency-after-1st-coronavirus-patient-reported-in-canadian-co,City Of Yukon Declares State Of Emergency After 1st Coronavirus Patient Reported In Canadian Co.,state_of_emergency,126123.0
Oklahoma,Comanche,43913.0,https://www.kswo.com/2020/03/23/comanche-county-commissioners-order-closure-some-businesses/,"UPDATE: Indoor dining and bars to be closed in Comanche County unincorporated areas, to-go orders still available",None,124937.0
Oklahoma,Haskell,,https://www.newson6.com/story/41718137/sheriff-haskell-county-declared-as-2nd-amendment-sanctuary,Sheriff: Haskell County Declared As '2nd Amendment Sanctuary',None,13052.0
Oklahoma,Johnston,,https://www.kxii.com/content/news/Johnston-County-declares-emergency-proclamation-568951441.html,Johnston County declares emergency proclamation,state_of_emergency,10990.0
Oklahoma,Oklahoma,,https://www.news9.com/story/41902271/state-of-emergency-declared-in-oklahoma-county-due-to-coronavirus-outbreak,State Of Emergency Declared In Oklahoma County Due To Coronavirus Outbreak,state_of_emergency,755245.0
Oklahoma,Wagoner,,https://www.tulsaworld.com/communities/wagoner/news/gov-kevin-stitt-orders-more-restrictions-includes-closure-of-non/article_d53733f5-cb7b-521d-a740-b8da96cc0ef0.html,"Gov. Kevin Stitt orders more restrictions, includes closure of non-essential businesses in Wagoner County",school_business_closure,75700.0
Oklahoma,Woodward,,https://www.woodwardnews.net/news/woodward-county-city-officials-declare-emergency/article_caeb1eae-689b-11ea-a4f1-e7ff0e9e47c8.html,"Woodward County, City officials declare emergency",state_of_emergency,21221.0
Oregon,Clackamas,43892.92083,https://www.kgw.com/article/news/health/coronavirus/coronavirus-clackamas-county-state-of-emergency/283-0665a50e-6516-4ee0-b2ad-2f710db2b24c,Clackamas County declares state of emergency in response to coronavirus,state_of_emergency,388263.0
Oregon,Clatsop,43912.78264,https://www.kgw.com/article/news/health/coronavirus/warrenton-mayor-orders-visitors-to-leave-as-crowds-flock-to-oregon-coast/283-a646a314-2e78-4ef5-ae37-37ce25da96f9,"Clatsop County orders hotels, short-term lodging to close",None,37244.0
Oregon,Crook,43903.0,https://ktvz.com/news/deschutes-county/2020/03/13/deschutes-commissioners-declare-state-of-emergency/,"C.O. COVID-19 news: Govts. declare states of emergency, Jefferson-Crook delay trials",state_of_emergency,20815.0
Oregon,Curry,,https://www.currypilot.com/news/curry-county-commissioners-declare-local-emergency/article_e584d4a8-6d82-11ea-a4cc-ffca679bc433.html,Curry County Commissioners declare local emergency,state_of_emergency,22339.0
Oregon,Curry,43914.0,https://www.jacksonville.com/news/20200324/coronavirus-in-jacksonville-mayor-curry-mandates-work-from-home-option,Coronavirus in Jacksonville: Mayor Curry mandates work-from-home option,None,22339.0
Oregon,Douglas,,http://www.nrtoday.com/news/health/coronavirus/douglas-county-declares-state-of-emergency-due-to-covid/article_f5743b46-0735-56b8-aa92-3e6e2b63d557.html,Douglas County declares state of emergency due to COVID-19,state_of_emergency,106940.0
Oregon,Harney,43908.0,http://www.myeasternoregon.com/2020/03/18/grant-harney-counties-declare-local-state-of-emergency/,GRANT/HARNEY: Counties declare local state of emergency,state_of_emergency,7146.0
Oregon,Jackson,43914.0,https://www.progress-index.com/news/20200324/emergency-proclamation-of-jackson-county-commission,Emergency proclamation of the Jackson County Commission,None,208545.0
Oregon,Jefferson,43903.0,https://pamplinmedia.com/msp/129-news/456320-372204-jefferson-commissioners-declare-emergency-due-to-covid-19-pwoff,Jefferson commissioners declare emergency due to COVID-19,state_of_emergency,21145.0
Oregon,Jefferson,43913.0,https://www.alreporter.com/2020/03/23/jefferson-county-orders-more-businesses-closed-amid-covid-19-crisis/,Jefferson County orders more businesses closed amid COVID-19 crisis,school_business_closure,21145.0
Oregon,Klamath,,https://www.heraldandnews.com/news/local_news/klamath-county-declares-state-of-emergency-to-address-coronavirus/article_348fe5a1-6ca0-5eaa-a1db-48e1c85601bc.html,Klamath County declares state of emergency to address Coronavirus,state_of_emergency,65910.0
Oregon,Lane,43906.0,https://www.registerguard.com/news/20200316/springfield-declares-emergency-for-covid-19-outbreak-eugene-lane-county-expected-to-follow,"Springfield declares emergency for COVID-19 outbreak, Eugene, Lane County expected to follow",state_of_emergency,356212.0
Oregon,Lincoln,43906.94653,https://lincolncityhomepage.com/lincoln-city-declares-state-of-emergency-over-covid-19/,Lincoln City declares state of emergency over COVID-19,state_of_emergency,46350.0
Oregon,Linn,,https://www.gazettetimes.com/news/linn-county-declares-state-of-emergency/article_9fc3d908-39e4-5922-9779-bda5a975dcf7.html,Linn County declares state of emergency,state_of_emergency,118765.0
Oregon,Linn,43913.90833,https://littlevillagemag.com/linn-county-supervisors-approve-paid-leave-for-county-employees-due-to-covid-19/,Linn County Supervisors approve paid leave for county employees due to COVID-19,None,118765.0
Oregon,Malheur,,https://www.malheurenterprise.com/posts/6912/school-closures-in-malheur-county-around-oregon-extended-through-april-governor-orders,"School closures in Malheur County, around Oregon, extended through April, governor orders | Malheur Enterprise",school_business_closure,30479.0
Oregon,Marion,,https://www.salemreporter.com/posts/2027/marion-county-sees-first-covid-19-case-as-governor-declares-a-state-of-emergency,Marion County sees first COVID-19 case as governor declares a state of emergency | Salem Reporter,state_of_emergency,323614.0
Oregon,Morrow,,https://www.eastoregonian.com/coronavirus/morrow-county-declares-state-of-emergency-despite-no-covid-/article_256e8674-6a39-11ea-b37b-0f91c1a60486.html,Morrow County declares state of emergency despite no COVID-19 cases,state_of_emergency,11336.0
Oregon,Tillamook,,https://www.tillamookheadlightherald.com/news/tillamook-county-officials-declare-state-of-emergency/article_e54848d2-663c-11ea-b77d-138c179d6151.html,Tillamook County officials declare state of emergency,state_of_emergency,25317.0
Oregon,Tillamook,43911.0,https://www.statesmanjournal.com/story/news/2020/03/21/warrenton-oregon-town-orders-tourists-out-coronavirus-covid-19/2893827001/,Coronavirus in Oregon: Coast towns from Astoria to Tillamook order tourists to leave,None,25317.0
Oregon,Umatilla,,https://www.eastoregonian.com/coronavirus/umatilla-county-pendleton-declare-states-of-emergency/article_0348d440-68c8-11ea-92d4-2f632a8abf5d.html,"Umatilla County, Pendleton declare states of emergency",state_of_emergency,76720.0
Oregon,Union,,https://www.lagrandeobserver.com/coronavirus/union-county-declares-emergency/article_2a2088c6-6961-11ea-8c6f-931dc2d7cc58.html,Union County declares emergency,state_of_emergency,25652.0
Oregon,Wallowa,,https://www.wallowa.com/news/state/wallowa-county-steps-up-preparedness-as-gov-brown-declares-state/article_dcee08d2-6184-11ea-885c-1772588718d1.html,Wallowa County steps up preparedness as Gov. Brown declares state of emergency,state_of_emergency,6814.0
Oregon,Wasco,43908.882639999996,https://www.kget.com/health/coronavirus/city-of-wasco-declares-state-of-local-emergency-announces-temporary-closure-of-city-offices/,"City of Wasco declares state of local emergency, announces temporary closure of city offices",state_of_emergency,25477.0
Pennsylvania,Beaver,43906.0,https://pittsburgh.cbslocal.com/2020/03/16/first-case-of-coronavirus-confirmed-in-county/,Coronavirus In Beaver County: First Case Of Coronavirus Confirmed In County; State Of Emergency Declared,state_of_emergency,170115.0
Pennsylvania,Berks,,https://www.readingeagle.com/news/local/berks-county-declares-disaster-emergency-over-coronavirus/article_284ad194-646d-11ea-8724-57851093d91a.html,Berks County declares disaster emergency over coronavirus,state_of_emergency,413521.0
Pennsylvania,Blair,43905.98472,https://www.wearecentralpa.com/news/local-news/blair-county-commissioners-declare-disaster-emergency-at-emergency-meeting-for-coronavrius/,Blair County Commissioners declare Disaster Emergency at emergency meeting for Coronavrius,state_of_emergency,126314.0
Pennsylvania,Bucks,43912.440969999996,https://patch.com/pennsylvania/bensalem/10-new-bucks-co-coronavirus-cases-community-spread-declared,"10 New Bucks Co. Coronavirus Cases, Community Spread Declared",None,626976.0
Pennsylvania,Butler,43908.0,https://pittsburgh.cbslocal.com/2020/03/18/butler-county-disaster-emergency-coronavirus/,Coronavirus In Pennsylvania: Butler County Officials Declare Disaster Emergency,state_of_emergency,185476.0
Pennsylvania,Cambria,,https://www.tribdem.com/corona_virus/no-cause-for-alarm-or-panic-cambria-county-declares-state/article_c911ca96-689c-11ea-bbc8-b3915d9127ca.html,'No cause for alarm or panic': Cambria County declares state of emergency,state_of_emergency,140499.0
Pennsylvania,Chester,,https://www.dailylocal.com/news/local/chester-county-municipalities-declare-emergency-limit-services-nine-test-positive/article_c12c1ab2-6936-11ea-99c5-f704ca3c2367.html,"Chester County municipalities declare emergency, limit services; nine test positive in Chesco",state_of_emergency,509468.0
Pennsylvania,Chester,43905.963189999995,https://patch.com/pennsylvania/phoenixville/4th-chesco-coronavirus-case-bars-restaurants-ordered-closed,4th Chester Co. Coronavirus Case Found As More Shut Downs Ordered,None,509468.0
Pennsylvania,Clarion,,http://www.thecourierexpress.com/coronavirus/clarion-co-declares-disaster-emergency-in-response-to-covid/article_90682cc5-9c6c-5e6b-952f-49a6998bc55c.html,Clarion Co. declares disaster emergency in response to COVID-19,state_of_emergency,39155.0
Pennsylvania,Clearfield,43915.0,https://gantdaily.com/2020/03/25/clearfield-co-ratifies-extends-state-of-emergency-declaration/,"Clearfield Co. Ratifies, Extends State of Emergency Declaration",state_of_emergency,81174.0
Pennsylvania,Cumberland,43907.0,https://www.publicopiniononline.com/story/news/local/2020/03/17/cumberland-county-announces-state-emergency-coronavirus-spreads/5071818002/,Cumberland County declares state of emergency as local coronavirus cases rise,state_of_emergency,241212.0
Pennsylvania,Dauphin,43906.90486,https://www.pennlive.com/news/2020/03/coronavirus-disaster-emergency-declared-in-dauphin-county.html,Coronavirus disaster emergency declared in Dauphin County,state_of_emergency,270937.0
Pennsylvania,Dauphin,43906.40139,https://www.pennlive.com/news/2020/03/telework-if-you-can-new-coronavirus-order-issued-by-gov-wolf-to-state-workers-at-capitol-dauphin-county.html,"‘Telework if you can': Coronavirus order issued by Gov. Wolf to state workers in Capitol, Dauphin County",None,270937.0
Pennsylvania,Erie,43914.0,https://www.goerie.com/news/20200324/erie-mayor-declares-state-of-emergency-over-covid-19,Erie mayor declares state of emergency over COVID-19,state_of_emergency,280294.0
Pennsylvania,Fayette,,https://www.heraldstandard.com/news/hsnewsnow/confirmed-coronavirus-case-in-washington-county-state-of-emergency-declared/article_30f459fa-6571-11ea-bc2b-a3078331bd9d.html,"Confirmed coronavirus case in Washington County, state of emergency declared in Fayette",state_of_emergency,134999.0
Pennsylvania,Franklin,,https://www.heraldmailmedia.com/news/tri_state/pennsylvania/franklin-county-declares-disaster-in-response-to-covid/article_3862cff8-ac70-5e1e-924f-2b1eba8c0f9e.html,Franklin County declares disaster in response to COVID-19,disaster_declaration,152085.0
Pennsylvania,Fulton,,https://www.heraldmailmedia.com/news/special/coronavirus/order-postpones-many-franklin-fulton-county-court-proceedings/article_d52f0be2-bad2-5159-ada1-8fdff0b6dcbd.html,"Order postpones many Franklin, Fulton county court proceedings",None,14670.0
Pennsylvania,Greene,,https://observer-reporter.com/news/localnews/greene-county-commissioners-declare-disaster-emergency/article_61f56808-67c1-11ea-a15e-bf8dea9c0c0f.html,Greene County commissioners declare disaster emergency,state_of_emergency,37838.0
Pennsylvania,Juniata,,https://www.lewistownsentinel.com/news/local-news/2020/03/juniata-county-declares-state-of-emergency/,Juniata County declares state of emergency,state_of_emergency,24768.0
Pennsylvania,Lackawanna,43906.84861,https://www.pahomepage.com/news/lackawanna-county-declares-state-of-emergency-regarding-coronavirus/,Lackawanna County declares state of emergency regarding Coronavirus,state_of_emergency,213931.0
Pennsylvania,Lancaster,43907.809030000004,https://www.wgal.com/article/lancaster-county-declares-state-of-emergency-due-to-coronavirus/31703094,CORONAVIRUS: Lancaster County declares state of emergency,state_of_emergency,529600.0
Pennsylvania,Lawrence,43907.0,https://www.ellwoodcityledger.com/news/20200317/lawrence-county-declares-state-of-emergency,Lawrence County declares state of emergency,state_of_emergency,89333.0
